Theme,Count
"WB_1803_TRANSPORT_INFRASTRUCTURE,857",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1275",1
"PROTEST,3541",1
"PROTEST,4030",1
"PROTEST,4450",1
"PROTEST,300",1
"PROTEST,351",1
"PROTEST,1118",1
"PROTEST,1428",1
"PROTEST,1598",1
"PROTEST,1798",1
"PROTEST,2022",1
"PROTEST,2139",1
"CRISISLEX_T04_INFRASTRUCTURE,1886",1
"CRISISLEX_O01_WEATHER,986",1
"PROTEST,64",1
"CRISISLEX_T04_INFRASTRUCTURE,2535",1
"CRISISLEX_O01_WEATHER,470",1
"CRISISLEX_O01_WEATHER,1351",1
"CRISISLEX_O01_WEATHER,1980",1
"CRISISLEX_O01_WEATHER,2673",1
"PROTEST,154",1
"PROTEST,757",1
"PROTEST,2420",1
"PROTEST,2589",1
"PROTEST,3122",1
"PROTEST,3212",1
"CRISISLEX_O01_WEATHER,609",1
"PROTEST,55",1
"PROTEST,274",1
"PROTEST,288",1
"PROTEST,1851",1
"PROTEST,2289",1
"CRISISLEX_O01_WEATHER,2190",1
"WB_2026_PREVENTION,23",1
"WB_2026_PREVENTION,132",1
"WB_2026_PREVENTION,1534",1
"CRISISLEX_O01_WEATHER,1136",1
"PROTEST,1894",1
"PROTEST,2426",1
"PROTEST,3552",1
"PROTEST,4235",1
"NATURAL_DISASTER_EXTREME_WEATHER,1979",1
"CRISISLEX_O01_WEATHER,1979",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1921",1
"WB_507_ENERGY_AND_EXTRACTIVES,102",1
"WB_507_ENERGY_AND_EXTRACTIVES,253",1
"WB_507_ENERGY_AND_EXTRACTIVES,589",1
"WB_507_ENERGY_AND_EXTRACTIVES,1177",1
"WB_507_ENERGY_AND_EXTRACTIVES,1235",1
"WB_507_ENERGY_AND_EXTRACTIVES,1397",1
"WB_507_ENERGY_AND_EXTRACTIVES,1664",1
"PROTEST,730",1
"CRISISLEX_O01_WEATHER,646",1
"PROTEST,2567",1
"PROTEST,2874",1
"PROTEST,3099",1
"NATURAL_DISASTER_BITTER_COLD,1358",1
"PROTEST,2403",1
"PROTEST,2709",1
"PROTEST,2934",1
"NATURAL_DISASTER_BITTER_COLD,1197",1
"NATURAL_DISASTER_SEVERE_COLD,1401",1
"WB_2563_TRADE_AND_FDI_PROMOTION_INFRASTRUCTURE,1290",1
"WB_507_ENERGY_AND_EXTRACTIVES,114",1
"WB_507_ENERGY_AND_EXTRACTIVES,213",1
"WB_507_ENERGY_AND_EXTRACTIVES,685",1
"WB_507_ENERGY_AND_EXTRACTIVES,1297",1
"WB_507_ENERGY_AND_EXTRACTIVES,1355",1
"PROTEST,480",1
"CRISISLEX_O01_WEATHER,1400",1
"PROTEST,1219",1
"WB_507_ENERGY_AND_EXTRACTIVES,105",1
"WB_507_ENERGY_AND_EXTRACTIVES,251",1
"WB_507_ENERGY_AND_EXTRACTIVES,587",1
"WB_507_ENERGY_AND_EXTRACTIVES,1175",1
"WB_507_ENERGY_AND_EXTRACTIVES,1233",1
"WB_507_ENERGY_AND_EXTRACTIVES,1395",1
"WB_507_ENERGY_AND_EXTRACTIVES,1662",1
"PROTEST,486",1
"PROTEST,1021",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,434",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,833",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,370",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,769",1
"PROTEST,494",1
"PROTEST,2375",1
"PROTEST,2681",1
"PROTEST,2906",1
"NATURAL_DISASTER_BITTER_COLD,1173",1
"WB_350_FINANCIAL_INFRASTRUCTURE_AND_REMITTANCES,189",1
"WB_350_FINANCIAL_INFRASTRUCTURE_AND_REMITTANCES,311",1
"WB_350_FINANCIAL_INFRASTRUCTURE_AND_REMITTANCES,511",1
"WB_350_FINANCIAL_INFRASTRUCTURE_AND_REMITTANCES,689",1
"WB_350_FINANCIAL_INFRASTRUCTURE_AND_REMITTANCES,880",1
"WB_350_FINANCIAL_INFRASTRUCTURE_AND_REMITTANCES,1710",1
"WB_350_FINANCIAL_INFRASTRUCTURE_AND_REMITTANCES,2303",1
"WB_350_FINANCIAL_INFRASTRUCTURE_AND_REMITTANCES,3023",1
"WB_350_FINANCIAL_INFRASTRUCTURE_AND_REMITTANCES,3143",1
"WB_350_FINANCIAL_INFRASTRUCTURE_AND_REMITTANCES,3442",1
"WB_350_FINANCIAL_INFRASTRUCTURE_AND_REMITTANCES,3826",1
"WB_350_FINANCIAL_INFRASTRUCTURE_AND_REMITTANCES,3873",1
"WB_350_FINANCIAL_INFRASTRUCTURE_AND_REMITTANCES,3940",1
"WB_507_ENERGY_AND_EXTRACTIVES,116",1
"WB_507_ENERGY_AND_EXTRACTIVES,215",1
"WB_507_ENERGY_AND_EXTRACTIVES,687",1
"WB_507_ENERGY_AND_EXTRACTIVES,1299",1
"WB_507_ENERGY_AND_EXTRACTIVES,1357",1
"PROTEST,1472",1
"CRISISLEX_O01_WEATHER,67",1
"PROTEST,3549",1
"PROTEST,4228",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,745",1
"PROTEST,761",1
"PROTEST,2214",1
"CRISISLEX_O01_WEATHER,210",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,240",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,314",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,835",1
"PROTEST,336",1
"PROTEST,2216",1
"TAX_FOODSTAPLES_WHEAT,1893",1
"CRISISLEX_O01_WEATHER,1380",1
"PROTEST,1211",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1502",1
"CRISISLEX_O01_WEATHER,1121",1
"PROTEST,1866",1
"PROTEST,2393",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,422",1
"WB_507_ENERGY_AND_EXTRACTIVES,115",1
"WB_507_ENERGY_AND_EXTRACTIVES,214",1
"WB_507_ENERGY_AND_EXTRACTIVES,686",1
"WB_507_ENERGY_AND_EXTRACTIVES,1298",1
"WB_507_ENERGY_AND_EXTRACTIVES,1356",1
"PROTEST,1700",1
"PROTEST,728",1
"CRISISLEX_O01_WEATHER,644",1
"PROTEST,770",1
"PROTEST,521",1
"PROTEST,2414",1
"PROTEST,2722",1
"PROTEST,2947",1
"NATURAL_DISASTER_BITTER_COLD,1204",1
"WB_2563_TRADE_AND_FDI_PROMOTION_INFRASTRUCTURE,1284",1
"WB_507_ENERGY_AND_EXTRACTIVES,180",1
"WB_507_ENERGY_AND_EXTRACTIVES,578",1
"WB_507_ENERGY_AND_EXTRACTIVES,1209",1
"WB_507_ENERGY_AND_EXTRACTIVES,1267",1
"WB_507_ENERGY_AND_EXTRACTIVES,1694",1
"NATURAL_DISASTER_EXTREME_WEATHER,3257",1
"CRISISLEX_O01_WEATHER,3257",1
"PROTEST,3533",1
"PROTEST,3853",1
"PROTEST,3963",1
"WB_667_ICT_INFRASTRUCTURE,178",1
"WB_667_ICT_INFRASTRUCTURE,856",1
"WB_669_SOFTWARE_INFRASTRUCTURE,178",1
"WB_669_SOFTWARE_INFRASTRUCTURE,856",1
"PROTEST,1187",1
"PROTEST,334",1
"PROTEST,929",1
"PROTEST,3135",1
"PROTEST,3362",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,520",1
"PROTEST,900",1
"CRISISLEX_O01_WEATHER,516",1
"PROTEST,1107",1
"CRISISLEX_O01_WEATHER,1967",1
"NATURAL_DISASTER_BITTER_COLD,1621",1
"PROTEST,966",1
"PROTEST,1223",1
"PROTEST,301",1
"PROTEST,911",1
"PROTEST,3117",1
"PROTEST,3344",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2329",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2766",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2784",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2881",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,2458",1
"CRISISLEX_O01_WEATHER,536",1
"WB_507_ENERGY_AND_EXTRACTIVES,2000",1
"CRISISLEX_O01_WEATHER,1938",1
"PROTEST,1344",1
"PROTEST,2052",1
"PROTEST,3283",1
"PROTEST,3665",1
"PROTEST,3068",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,514",1
"PROTEST,84",1
"PROTEST,958",1
"NATURAL_DISASTER_BITTER_COLD,1153",1
"PROTEST,461",1
"PROTEST,1091",1
"PROTEST,3576",1
"PROTEST,4259",1
"NATURAL_DISASTER_BITTER_COLD,1159",1
"PROTEST,3076",1
"CRISISLEX_O01_WEATHER,6368",1
"WB_2026_PREVENTION,1911",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2794",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3122",1
"WB_2026_PREVENTION,9744",1
"WB_2026_PREVENTION,11525",1
"PROTEST,14175",1
"PROTEST,14328",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1906",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2040",1
"CRISISLEX_T04_INFRASTRUCTURE,4984",1
"CRISISLEX_T04_INFRASTRUCTURE,5866",1
"TAX_FOODSTAPLES_WHEAT,2246",1
"TAX_FOODSTAPLES_WHEAT,2375",1
"TAX_FOODSTAPLES_WHEAT,2772",1
"TAX_FOODSTAPLES_WHEAT,4535",1
"TAX_FOODSTAPLES_WHEAT,6476",1
"TAX_FOODSTAPLES_WHEAT,6688",1
"TAX_FOODSTAPLES_WHEAT,7646",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,611",1
"PROTEST,13",1
"NATURAL_DISASTER_SEVERE_COLD,746",1
"CRISISLEX_O01_WEATHER,137",1
"CRISISLEX_O01_WEATHER,1546",1
"NATURAL_DISASTER_SEVERE_COLD,762",1
"CRISISLEX_O01_WEATHER,138",1
"CRISISLEX_O01_WEATHER,1562",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1598",1
"PROTEST,3412",1
"PROTEST,3673",1
"TAX_DISEASE_COMMON_COLD,5224",1
"PROTEST,2023",1
"NATURAL_DISASTER_SEVERE_COLD,1256",1
"CRISISLEX_O01_WEATHER,2056",1
"NATURAL_DISASTER_SEVERE_COLD,880",1
"CRISISLEX_O01_WEATHER,271",1
"CRISISLEX_O01_WEATHER,1680",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1606",1
"CRISISLEX_O01_WEATHER,1097",1
"PROTEST,543",1
"PROTEST,2349",1
"TAX_FOODSTAPLES_WHEAT,2860",1
"PROTEST,1266",1
"PROTEST,1994",1
"PROTEST,2219",1
"PROTEST,2478",1
"PROTEST,223",1
"PROTEST,1167",1
"PROTEST,1394",1
"PROTEST,1860",1
"PROTEST,37",1
"PROTEST,577",1
"WB_1627_ENERGY_SUBSIDIES,3333",1
"WB_1629_ELECTRICITY_SUBSIDIES,3333",1
"PROTEST,155",1
"WB_667_ICT_INFRASTRUCTURE,324",1
"WB_667_ICT_INFRASTRUCTURE,875",1
"WB_667_ICT_INFRASTRUCTURE,1298",1
"WB_667_ICT_INFRASTRUCTURE,2055",1
"TAX_FOODSTAPLES_WHEAT,674",1
"TAX_FOODSTAPLES_WHEAT,1141",1
"TAX_FOODSTAPLES_WHEAT,1938",1
"TAX_FOODSTAPLES_WHEAT,3429",1
"TAX_FOODSTAPLES_WHEAT,4160",1
"PROTEST,791",1
"PROTEST,2096",1
"PROTEST,2464",1
"PROTEST,2533",1
"PROTEST,2945",1
"CRISISLEX_T04_INFRASTRUCTURE,4936",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1860",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2910",1
"CRISISLEX_O01_WEATHER,1118",1
"PROTEST,123",1
"PROTEST,1841",1
"PROTEST,2368",1
"TAX_FOODSTAPLES_WHEAT,2877",1
"PROTEST,8875",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,8583",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,788",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1245",1
"PROTEST,2792",1
"PROTEST,2851",1
"PROTEST,3198",1
"PROTEST,3502",1
"PROTEST,3725",1
"PROTEST,4349",1
"NATURAL_DISASTER_BITTER_COLD,5025",1
"CRISISLEX_O01_WEATHER,78",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,21",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,502",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,550",1
"PROTEST,234",1
"CRISISLEX_O01_WEATHER,165",1
"PROTEST,1230",1
"PROTEST,1909",1
"PROTEST,2277",1
"PROTEST,2758",1
"PROTEST,198",1
"CRISISLEX_T04_INFRASTRUCTURE,2599",1
"PROTEST,557",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,511",1
"PROTEST,1869",1
"PROTEST,1786",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,2456",1
"CRISISLEX_O01_WEATHER,253",1
"PROTEST,1268",1
"PROTEST,679",1
"PROTEST,1620",1
"CRISISLEX_O01_WEATHER,629",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,4485",1
"PROTEST,1884",1
"PROTEST,2252",1
"PROTEST,2321",1
"PROTEST,2733",1
"PROTEST,329",1
"PROTEST,953",1
"PROTEST,1996",1
"PROTEST,2063",1
"PROTEST,2475",1
"PROTEST,384",1
"CRISISLEX_O01_WEATHER,1765",1
"PROTEST,126",1
"PROTEST,3302",1
"TAX_FOODSTAPLES_WHEAT,3525",1
"PROTEST,1012",1
"NATURAL_DISASTER_SEVERE_COLD,724",1
"NATURAL_DISASTER_SEVERE_COLD,1679",1
"CRISISLEX_O01_WEATHER,83",1
"PROTEST,3107",1
"PROTEST,1496",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1405",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1096",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,289",1
"PROTEST,1524",1
"NATURAL_DISASTER_SEVERE_COLD,986",1
"CRISISLEX_O01_WEATHER,70",1
"CRISISLEX_O01_WEATHER,415",1
"CRISISLEX_O01_WEATHER,1634",1
"CRISISLEX_O01_WEATHER,1880",1
"PROTEST,1626",1
"PROTEST,2217",1
"PROTEST,2279",1
"PROTEST,2448",1
"WB_507_ENERGY_AND_EXTRACTIVES,1951",1
"PROTEST,344",1
"NATURAL_DISASTER_SEVERE_COLD,856",1
"CRISISLEX_O01_WEATHER,247",1
"CRISISLEX_O01_WEATHER,1656",1
"PROTEST,62",1
"PROTEST,1017",1
"PROTEST,2673",1
"PROTEST,3745",1
"PROTEST,812",1
"PROTEST,1639",1
"CRISISLEX_T04_INFRASTRUCTURE,1470",1
"PROTEST,193",1
"CRISISLEX_O01_WEATHER,811",1
"WB_667_ICT_INFRASTRUCTURE,3721",1
"PROTEST,171",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1949",1
"PROTEST,581",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1420",1
"NATURAL_DISASTER_BITTER_COLD,1333",1
"CRISISLEX_O01_WEATHER,20",1
"PROTEST,87",1
"CRISISLEX_O01_WEATHER,159",1
"TAX_FOODSTAPLES_WHEAT,3231",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,512",1
"CRISISLEX_T04_INFRASTRUCTURE,1126",1
"CRISISLEX_O01_WEATHER,326",1
"PROTEST,75",1
"CRISISLEX_O01_WEATHER,1008",1
"PROTEST,1197",1
"CRISISLEX_O01_WEATHER,31",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1345",1
"CRISISLEX_O01_WEATHER,42",1
"CRISISLEX_O01_WEATHER,262",1
"CRISISLEX_O01_WEATHER,411",1
"CRISISLEX_O01_WEATHER,522",1
"CRISISLEX_O01_WEATHER,593",1
"PROTEST,12",1
"PROTEST,2893",1
"WB_2026_PREVENTION,999",1
"WB_2026_PREVENTION,1986",1
"WB_2026_PREVENTION,4664",1
"WB_2026_PREVENTION,5757",1
"WB_2026_PREVENTION,5827",1
"PROTEST,8235",1
"CRISISLEX_O01_WEATHER,2647",1
"TAX_FOODSTAPLES_WHEAT,4115",1
"PROTEST,1898",1
"PROTEST,2808",1
"PROTEST,3089",1
"PROTEST,650",1
"PROTEST,1121",1
"PROTEST,1897",1
"PROTEST,2805",1
"PROTEST,3086",1
"NATURAL_DISASTER_SEVERE_COLD,775",1
"CRISISLEX_O01_WEATHER,166",1
"CRISISLEX_O01_WEATHER,1575",1
"PROTEST,1572",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1419",1
"CRISISLEX_T04_INFRASTRUCTURE,951",1
"CRISISLEX_O01_WEATHER,164",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1355",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2094",1
"PROTEST,85",1
"PROTEST,1859",1
"PROTEST,1978",1
"CRISISLEX_O01_WEATHER,100",1
"CRISISLEX_O01_WEATHER,582",1
"PROTEST,1008",1
"PROTEST,1600",1
"PROTEST,242",1
"PROTEST,534",1
"PROTEST,1457",1
"NATURAL_DISASTER_SEVERE_COLD,2692",1
"CRISISLEX_O01_WEATHER,2172",1
"PROTEST,17",1
"PROTEST,2074",1
"PROTEST,2985",1
"CRISISLEX_T04_INFRASTRUCTURE,2456",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1734",1
"PROTEST,760",1
"CRISISLEX_O01_WEATHER,1678",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,999",1
"WB_2112_MARKET_DEFINITION_AND_MARKET_POWER,2509",1
"WB_507_ENERGY_AND_EXTRACTIVES,2255",1
"CRISISLEX_O01_WEATHER,154",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2161",1
"PROTEST,769",1
"PROTEST,1387",1
"PROTEST,2804",1
"PROTEST,3085",1
"WB_2026_PREVENTION,1307",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2509",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2644",1
"PROTEST,1492",1
"PROTEST,1565",1
"WB_507_ENERGY_AND_EXTRACTIVES,193",1
"WB_507_ENERGY_AND_EXTRACTIVES,339",1
"WB_507_ENERGY_AND_EXTRACTIVES,675",1
"WB_507_ENERGY_AND_EXTRACTIVES,1534",1
"WB_507_ENERGY_AND_EXTRACTIVES,1801",1
"CRISISLEX_T04_INFRASTRUCTURE,2242",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3086",1
"PROTEST,3208",1
"PROTEST,354",1
"PROTEST,1048",1
"PROTEST,1593",1
"PROTEST,2522",1
"PROTEST,2683",1
"CRISISLEX_O01_WEATHER,112",1
